,Score,Accuracy,,Seq,Rows,Train Size,,,,,,,
410,-0.416540344,0.606222222,,1,"690,000",0.35,,,,,,,
411,-0.349451119,0.621555556,,1,"690,000",0.4,,,,,,,
412,-0.205237789,0.642,,1,"690,000",0.45,,,,,,,
413,-0.144056926,0.651333333,,1,"690,000",0.5,,,,,,,
414,-0.577869199,0.584,,1,"700,000",0.25,,,,,,,
415,-0.458490829,0.591111111,,1,"700,000",0.3,,,,,,,
416,-0.430473659,0.612888889,,1,"700,000",0.35,,,,,,,
417,-0.390159286,0.624666667,,1,"700,000",0.4,,,,,,,
418,-0.1971999,0.642444444,,1,"700,000",0.45,,,,,,,
419,-0.159243634,0.652666667,,1,"700,000",0.5,,,,,,,
420,-0.597179895,0.579777778,,1,"710,000",0.25,,,,,,,
421,-0.543169899,0.591111111,,1,"710,000",0.3,,,,,,,
422,-0.454578711,0.608888889,,1,"710,000",0.35,,,,,,,
423,-0.354424917,0.628222222,,1,"710,000",0.4,,,,,,,
424,-0.155975863,0.639777778,,1,"710,000",0.45,,,,,,,
425,-0.168626465,0.643111111,,1,"710,000",0.5,,,,,,,
426,-0.596061977,0.582,,1,"720,000",0.25,,,,,,,
427,-0.445911689,0.592888889,,1,"720,000",0.3,,,,,,,
428,-0.429813329,0.607777778,,1,"720,000",0.35,,,,,,,
429,-0.367351941,0.625555556,,1,"720,000",0.4,,,,,,,
430,-0.230454141,0.643777778,,1,"720,000",0.45,,,,,,,
431,-0.118769786,0.655111111,,1,"720,000",0.5,,,,,,,
432,-0.614420848,0.583333333,,1,"730,000",0.25,,,,,,,
433,-0.482294774,0.598,,1,"730,000",0.3,,,,,,,
434,-0.413777263,0.608222222,,1,"730,000",0.35,,,,,,,
435,-0.342400681,0.630666667,,1,"730,000",0.4,,,,,,,
436,-0.176417325,0.643111111,,1,"730,000",0.45,,,,,,,
437,-0.199967855,0.646888889,,1,"730,000",0.5,,,,,,,
438,-0.655875377,0.583555556,,1,"740,000",0.25,,,,,,,
439,-0.513198168,0.592,,1,"740,000",0.3,,,,,,,
440,-0.421930424,0.612,,1,"740,000",0.35,,,,,,,
441,-0.358572217,0.627333333,,1,"740,000",0.4,,,,,,,
442,-0.146652847,0.640888889,,1,"740,000",0.45,,,,,,,
443,-0.162692483,0.652,,1,"740,000",0.5,,,,,,,
444,-0.661541629,0.585555556,,1,"750,000",0.25,,,,,,,
445,-0.487552149,0.598,,1,"750,000",0.3,,,,,,,
446,-0.419428215,0.607111111,,1,"750,000",0.35,,,,,,,
447,-0.339057761,0.625111111,,1,"750,000",0.4,,,,,,,
448,-0.162573656,0.641111111,,1,"750,000",0.45,,,,,,,
449,-0.176714909,0.658222222,,1,"750,000",0.5,,,,,,,
450,-0.611579394,0.579333333,,1,"760,000",0.25,,,,,,,
451,-0.526546319,0.590888889,,1,"760,000",0.3,,,,,,,
452,-0.432058892,0.616222222,,1,"760,000",0.35,,,,,,,
453,-0.32523339,0.625777778,,1,"760,000",0.4,,,,,,,
454,-0.18790936,0.650222222,,1,"760,000",0.45,,,,,,,
455,-0.189066989,0.646222222,,1,"760,000",0.5,,,,,,,
456,-0.597124303,0.588222222,,1,"770,000",0.25,,,,,,,
457,-0.493168352,0.588222222,,1,"770,000",0.3,,,,,,,
458,-0.478036592,0.608222222,,1,"770,000",0.35,,,,,,,
459,-0.326857491,0.631333333,,1,"770,000",0.4,,,,,,,
460,-0.127191268,0.641777778,,1,"770,000",0.45,,,,,,,
461,-0.169840795,0.653333333,,1,"770,000",0.5,,,,,,,
462,-0.623664227,0.589333333,,1,"780,000",0.25,,,,,,,
463,-0.504209022,0.595333333,,1,"780,000",0.3,,,,,,,
464,-0.409140876,0.613555556,,1,"780,000",0.35,,,,,,,
465,-0.343398135,0.624666667,,1,"780,000",0.4,,,,,,,
466,-0.184458964,0.637555556,,1,"780,000",0.45,,,,,,,
467,-0.183143109,0.654222222,,1,"780,000",0.5,,,,,,,
468,-0.664657959,0.584222222,,1,"790,000",0.25,,,,,,,
469,-0.521426041,0.590444444,,1,"790,000",0.3,,,,,,,
470,-0.444277136,0.608888889,,1,"790,000",0.35,,,,,,,
471,-0.315982706,0.630222222,,1,"790,000",0.4,,,,,,,
472,-0.169234281,0.639777778,,1,"790,000",0.45,,,,,,,
473,-0.192004363,0.647777778,,1,"790,000",0.5,,,,,,,
474,-0.625362307,0.587111111,,1,"800,000",0.25,,,,,,,
475,-0.503541087,0.595333333,,1,"800,000",0.3,,,,,,,
476,-0.422675585,0.607555556,,1,"800,000",0.35,,,,,,,
477,-0.330697275,0.628,,1,"800,000",0.4,,,,,,,
478,-0.158554292,0.642222222,,1,"800,000",0.45,,,,,,,
479,-0.206477654,0.654,,1,"800,000",0.5,,,,,,,
480,-0.563191267,0.586666667,,1,"810,000",0.25,,,,,,,
481,-0.545701376,0.590444444,,1,"810,000",0.3,,,,,,,
482,-0.43736196,0.605777778,,1,"810,000",0.35,,,,,,,
483,-0.317465977,0.624888889,,1,"810,000",0.4,,,,,,,
484,-0.204142164,0.645333333,,1,"810,000",0.45,,,,,,,
485,-0.185644103,0.652222222,,1,"810,000",0.5,,,,,,,
486,-0.610543548,0.584666667,,1,"820,000",0.25,,,,,,,
487,-0.463632217,0.590888889,,1,"820,000",0.3,,,,,,,
488,-0.409317473,0.606444444,,1,"820,000",0.35,,,,,,,
489,-0.316588215,0.631111111,,1,"820,000",0.4,,,,,,,
490,-0.137494834,0.643555556,,1,"820,000",0.45,,,,,,,
491,-0.208720473,0.654,,1,"820,000",0.5,,,,,,,
492,-0.588422526,0.583111111,,1,"830,000",0.25,,,,,,,
493,-0.52572659,0.595555556,,1,"830,000",0.3,,,,,,,
494,-0.436628966,0.605333333,,1,"830,000",0.35,,,,,,,
495,-0.328480162,0.634666667,,1,"830,000",0.4,,,,,,,
496,-0.158456905,0.643777778,,1,"830,000",0.45,,,,,,,
497,-0.198535744,0.647111111,,1,"830,000",0.5,,,,,,,
498,-0.655057318,0.584444444,,1,"840,000",0.25,,,,,,,
499,-0.506545124,0.597111111,,1,"840,000",0.3,,,,,,,
500,-0.486938765,0.612,,1,"840,000",0.35,,,,,,,
501,-0.314311572,0.626,,1,"840,000",0.4,,,,,,,
502,-0.194332773,0.638,,1,"840,000",0.45,,,,,,,
503,-0.185676667,0.650444444,,1,"840,000",0.5,,,,,,,
504,-0.611782681,0.583333333,,1,"850,000",0.25,,,,,,,
505,-0.533611422,0.590666667,,1,"850,000",0.3,,,,,,,
506,-0.356817392,0.617777778,,1,"850,000",0.35,,,,,,,
507,-0.337556178,0.626888889,,1,"850,000",0.4,,,,,,,
508,-0.223567966,0.640888889,,1,"850,000",0.45,,,,,,,
509,-0.153661147,0.655555556,,1,"850,000",0.5,,,,,,,
510,-0.599328974,0.586222222,,1,"860,000",0.25,,,,,,,
511,-0.581836808,0.590666667,,1,"860,000",0.3,,,,,,,
512,-0.412057889,0.611333333,,1,"860,000",0.35,,,,,,,
513,-0.349342185,0.626,,1,"860,000",0.4,,,,,,,
514,-0.180409824,0.643555556,,1,"860,000",0.45,,,,,,,
515,-0.16113843,0.652444444,,1,"860,000",0.5,,,,,,,
516,-0.576171205,0.579333333,,1,"870,000",0.25,,,,,,,
517,-0.47785841,0.594666667,,1,"870,000",0.3,,,,,,,
518,-0.43624317,0.611777778,,1,"870,000",0.35,,,,,,,
519,-0.342823626,0.627111111,,1,"870,000",0.4,,,,,,,
520,-0.167676236,0.640888889,,1,"870,000",0.45,,,,,,,
521,-0.196822406,0.652,,1,"870,000",0.5,,,,,,,
522,-0.592118884,0.588888889,,1,"880,000",0.25,,,,,,,
523,-0.518889228,0.591333333,,1,"880,000",0.3,,,,,,,
524,-0.395565675,0.611111111,,1,"880,000",0.35,,,,,,,
525,-0.362511854,0.628666667,,1,"880,000",0.4,,,,,,,
526,-0.206973442,0.642666667,,1,"880,000",0.45,,,,,,,
527,-0.149787241,0.649111111,,1,"880,000",0.5,,,,,,,
528,-0.603750457,0.585333333,,1,"890,000",0.25,,,,,,,
529,-0.521447519,0.588888889,,1,"890,000",0.3,,,,,,,
530,-0.452499943,0.607777778,,1,"890,000",0.35,,,,,,,
531,-0.379468267,0.628444444,,1,"890,000",0.4,,,,,,,
532,-0.191243425,0.644222222,,1,"890,000",0.45,,,,,,,
533,-0.178821702,0.651111111,,1,"890,000",0.5,,,,,,,
534,-0.636921521,0.578888889,,1,"900,000",0.25,,,,,,,
535,-0.453882544,0.592666667,,1,"900,000",0.3,,,,,,,
536,-0.405705471,0.606444444,,1,"900,000",0.35,,,,,,,
537,-0.320348682,0.627777778,,1,"900,000",0.4,,,,,,,
538,-0.202931658,0.641555556,,1,"900,000",0.45,,,,,,,
539,-0.151604899,0.651555556,,1,"900,000",0.5,,,,,,,
540,-0.631502148,0.586222222,,1,"910,000",0.25,,,,,,,
541,-0.514331353,0.598444444,,1,"910,000",0.3,,,,,,,
542,-0.437618709,0.611111111,,1,"910,000",0.35,,,,,,,
543,-0.360730091,0.632222222,,1,"910,000",0.4,,,,,,,
544,-0.182483148,0.645333333,,1,"910,000",0.45,,,,,,,
545,-0.231516001,0.651333333,,1,"910,000",0.5,,,,,,,
546,-0.640484228,0.582444444,,1,"920,000",0.25,,,,,,,
547,-0.525212437,0.593333333,,1,"920,000",0.3,,,,,,,
548,-0.434666045,0.605111111,,1,"920,000",0.35,,,,,,,
549,-0.325122823,0.625777778,,1,"920,000",0.4,,,,,,,
550,-0.144695445,0.641777778,,1,"920,000",0.45,,,,,,,
551,-0.156673174,0.649777778,,1,"920,000",0.5,,,,,,,
552,-0.629369633,0.587333333,,1,"930,000",0.25,,,,,,,
553,-0.537617062,0.592,,1,"930,000",0.3,,,,,,,
554,-0.442049954,0.610222222,,1,"930,000",0.35,,,,,,,
555,-0.318757524,0.632666667,,1,"930,000",0.4,,,,,,,
556,-0.176625911,0.642222222,,1,"930,000",0.45,,,,,,,
557,-0.182145602,0.650666667,,1,"930,000",0.5,,,,,,,
558,-0.586211257,0.582444444,,1,"940,000",0.25,,,,,,,
559,-0.538882679,0.597333333,,1,"940,000",0.3,,,,,,,
560,-0.467052455,0.609111111,,1,"940,000",0.35,,,,,,,
561,-0.320534192,0.626444444,,1,"940,000",0.4,,,,,,,
562,-0.151912804,0.646,,1,"940,000",0.45,,,,,,,
563,-0.166723035,0.65,,1,"940,000",0.5,,,,,,,
564,-0.669280103,0.576888889,,1,"950,000",0.25,,,,,,,
565,-0.510019727,0.593111111,,1,"950,000",0.3,,,,,,,
566,-0.472094282,0.612666667,,1,"950,000",0.35,,,,,,,
567,-0.340080807,0.623555556,,1,"950,000",0.4,,,,,,,
568,-0.178860183,0.648444444,,1,"950,000",0.45,,,,,,,
569,-0.168812399,0.656888889,,1,"950,000",0.5,,,,,,,
570,-0.578328015,0.578444444,,1,"960,000",0.25,,,,,,,
571,-0.4594115,0.590444444,,1,"960,000",0.3,,,,,,,
572,-0.424576564,0.606222222,,1,"960,000",0.35,,,,,,,
573,-0.376559046,0.625111111,,1,"960,000",0.4,,,,,,,
574,-0.189906287,0.639777778,,1,"960,000",0.45,,,,,,,
575,-0.18162781,0.647111111,,1,"960,000",0.5,,,,,,,
576,-0.649326395,0.585111111,,1,"970,000",0.25,,,,,,,
577,-0.545606606,0.583333333,,1,"970,000",0.3,,,,,,,
578,-0.388505343,0.611555556,,1,"970,000",0.35,,,,,,,
579,-0.333624579,0.627333333,,1,"970,000",0.4,,,,,,,
580,-0.214481317,0.646666667,,1,"970,000",0.45,,,,,,,
581,-0.167220483,0.649777778,,1,"970,000",0.5,,,,,,,
582,-0.648290474,0.58,,1,"980,000",0.25,,,,,,,
583,-0.457353646,0.593555556,,1,"980,000",0.3,,,,,,,
584,-0.421572875,0.613777778,,1,"980,000",0.35,,,,,,,
585,-0.383661804,0.625333333,,1,"980,000",0.4,,,,,,,
586,-0.195287006,0.638,,1,"980,000",0.45,,,,,,,
587,-0.165300762,0.655777778,,1,"980,000",0.5,,,,,,,
588,-0.556918148,0.583111111,,1,"990,000",0.25,,,,,,,
589,-0.505173706,0.597111111,,1,"990,000",0.3,,,,,,,
590,-0.407696694,0.617555556,,1,"990,000",0.35,,,,,,,
591,-0.368707766,0.625333333,,1,"990,000",0.4,,,,,,,
592,-0.194684069,0.638666667,,1,"990,000",0.45,,,,,,,
593,-0.162869319,0.654666667,,1,"990,000",0.5,,,,,,,
594,-0.57421317,0.584888889,,1,"1,000,000",0.25,,,,,,,
595,-0.540280771,0.592666667,,1,"1,000,000",0.3,,,,,,,
596,-0.450669912,0.609555556,,1,"1,000,000",0.35,,,,,,,
597,-0.351110515,0.626444444,,1,"1,000,000",0.4,,,,,,,
598,-0.207633872,0.636888889,,1,"1,000,000",0.45,,,,,,,
599,-0.129482044,0.653777778,,1,"1,000,000",0.5,,,,,,,
600,-0.593159548,0.581777778,,1,"1,010,000",0.25,,,,,,,
601,-0.499644894,0.593777778,,1,"1,010,000",0.3,,,,,,,
602,-0.434718419,0.61,,1,"1,010,000",0.35,,,,,,,
603,-0.302522409,0.624888889,,1,"1,010,000",0.4,,,,,,,
604,-0.208219618,0.638666667,,1,"1,010,000",0.45,,,,,,,
605,-0.177133067,0.651777778,,1,"1,010,000",0.5,,,,,,,
606,-0.614775726,0.580222222,,1,"1,020,000",0.25,,,,,,,
607,-0.56464536,0.59,,1,"1,020,000",0.3,,,,,,,
608,-0.410762693,0.614888889,,1,"1,020,000",0.35,,,,,,,
609,-0.333777018,0.622888889,,1,"1,020,000",0.4,,,,,,,
610,-0.191128909,0.638888889,,1,"1,020,000",0.45,,,,,,,
611,-0.213382405,0.652,,1,"1,020,000",0.5,,,,,,,
612,-0.59879868,0.586444444,,1,"1,030,000",0.25,,,,,,,
613,-0.508967625,0.586222222,,1,"1,030,000",0.3,,,,,,,
614,-0.420898539,0.612444444,,1,"1,030,000",0.35,,,,,,,
615,-0.325569283,0.627333333,,1,"1,030,000",0.4,,,,,,,
616,-0.192802447,0.641777778,,1,"1,030,000",0.45,,,,,,,
617,-0.223561962,0.650888889,,1,"1,030,000",0.5,,,,,,,
618,-0.657096885,0.573111111,,1,"1,040,000",0.25,,,,,,,
619,-0.51676971,0.593777778,,1,"1,040,000",0.3,,,,,,,
620,-0.420938617,0.612222222,,1,"1,040,000",0.35,,,,,,,
621,-0.35340157,0.624888889,,1,"1,040,000",0.4,,,,,,,
622,-0.15423194,0.641333333,,1,"1,040,000",0.45,,,,,,,
623,-0.149966501,0.652666667,,1,"1,040,000",0.5,,,,,,,
624,-0.652240939,0.577777778,,1,"1,050,000",0.25,,,,,,,
625,-0.513587297,0.592,,1,"1,050,000",0.3,,,,,,,
626,-0.43455828,0.613333333,,1,"1,050,000",0.35,,,,,,,
627,-0.279570335,0.623333333,,1,"1,050,000",0.4,,,,,,,
628,-0.169357287,0.638,,1,"1,050,000",0.45,,,,,,,
629,-0.214056889,0.658666667,,1,"1,050,000",0.5,,,,,,,
630,-0.593975443,0.580666667,,1,"1,060,000",0.25,,,,,,,
631,-0.558214192,0.594666667,,1,"1,060,000",0.3,,,,,,,
632,-0.399062657,0.612,,1,"1,060,000",0.35,,,,,,,
633,-0.339116391,0.625333333,,1,"1,060,000",0.4,,,,,,,
634,-0.179673288,0.644222222,,1,"1,060,000",0.45,,,,,,,
635,-0.181354479,0.646222222,,1,"1,060,000",0.5,,,,,,,
636,-0.593098412,0.588,,1,"1,070,000",0.25,,,,,,,
637,-0.520367558,0.590888889,,1,"1,070,000",0.3,,,,,,,
638,-0.419737806,0.611333333,,1,"1,070,000",0.35,,,,,,,
639,-0.339770963,0.628,,1,"1,070,000",0.4,,,,,,,
640,-0.231553401,0.642222222,,1,"1,070,000",0.45,,,,,,,
641,-0.16277873,0.655111111,,1,"1,070,000",0.5,,,,,,,
642,-0.65790243,0.584444444,,1,"1,080,000",0.25,,,,,,,
643,-0.455359913,0.592666667,,1,"1,080,000",0.3,,,,,,,
644,-0.436093826,0.605555556,,1,"1,080,000",0.35,,,,,,,
645,-0.321947318,0.625333333,,1,"1,080,000",0.4,,,,,,,
646,-0.181475304,0.640222222,,1,"1,080,000",0.45,,,,,,,
647,-0.196653087,0.652444444,,1,"1,080,000",0.5,,,,,,,
648,-0.640839834,0.584,,1,"1,090,000",0.25,,,,,,,
649,-0.460719594,0.595333333,,1,"1,090,000",0.3,,,,,,,
650,-0.403415344,0.605777778,,1,"1,090,000",0.35,,,,,,,
651,-0.332839997,0.626444444,,1,"1,090,000",0.4,,,,,,,
652,-0.165020642,0.645333333,,1,"1,090,000",0.45,,,,,,,
653,-0.232694682,0.648222222,,1,"1,090,000",0.5,,,,,,,
654,-0.605550475,0.585111111,,1,"1,100,000",0.25,,,,,,,
655,-0.498153407,0.587555556,,1,"1,100,000",0.3,,,,,,,
656,-0.43038835,0.613777778,,1,"1,100,000",0.35,,,,,,,
657,-0.327033976,0.619111111,,1,"1,100,000",0.4,,,,,,,
658,-0.132934998,0.638888889,,1,"1,100,000",0.45,,,,,,,
659,-0.202101044,0.649111111,,1,"1,100,000",0.5,,,,,,,
660,-0.667846206,0.58,,1,"1,110,000",0.25,,,,,,,
661,-0.578430728,0.591555556,,1,"1,110,000",0.3,,,,,,,
662,-0.425094278,0.616222222,,1,"1,110,000",0.35,,,,,,,
663,-0.364260618,0.625111111,,1,"1,110,000",0.4,,,,,,,
664,-0.143569219,0.638666667,,1,"1,110,000",0.45,,,,,,,
665,-0.141515839,0.653555556,,1,"1,110,000",0.5,,,,,,,
666,-0.631857906,0.582666667,,1,"1,120,000",0.25,,,,,,,
667,-0.557527187,0.594,,1,"1,120,000",0.3,,,,,,,
668,-0.456501599,0.613777778,,1,"1,120,000",0.35,,,,,,,
669,-0.30529568,0.631111111,,1,"1,120,000",0.4,,,,,,,
670,-0.196294095,0.646444444,,1,"1,120,000",0.45,,,,,,,
671,-0.204588423,0.652222222,,1,"1,120,000",0.5,,,,,,,
672,-0.624291839,0.586444444,,1,"1,130,000",0.25,,,,,,,
673,-0.524256147,0.590666667,,1,"1,130,000",0.3,,,,,,,
674,-0.397263069,0.612,,1,"1,130,000",0.35,,,,,,,
675,-0.342671919,0.629333333,,1,"1,130,000",0.4,,,,,,,
676,-0.164241156,0.644444444,,1,"1,130,000",0.45,,,,,,,
677,-0.173485414,0.653555556,,1,"1,130,000",0.5,,,,,,,
678,-0.580571376,0.579777778,,1,"1,140,000",0.25,,,,,,,
679,-0.487001917,0.592888889,,1,"1,140,000",0.3,,,,,,,
680,-0.416651466,0.606222222,,1,"1,140,000",0.35,,,,,,,
681,-0.326672344,0.621333333,,1,"1,140,000",0.4,,,,,,,
682,-0.190844473,0.639555556,,1,"1,140,000",0.45,,,,,,,
683,-0.211463534,0.648222222,,1,"1,140,000",0.5,,,,,,,
684,-0.616352145,0.585333333,,1,"1,150,000",0.25,,,,,,,
685,-0.563329238,0.588888889,,1,"1,150,000",0.3,,,,,,,
686,-0.407315996,0.612444444,,1,"1,150,000",0.35,,,,,,,
687,-0.361005631,0.627555556,,1,"1,150,000",0.4,,,,,,,
688,-0.171548899,0.646222222,,1,"1,150,000",0.45,,,,,,,
689,-0.17489429,0.649333333,,1,"1,150,000",0.5,,,,,,,
690,-0.615143419,0.584,,1,"1,160,000",0.25,,,,,,,
691,-0.449344746,0.599777778,,1,"1,160,000",0.3,,,,,,,
692,-0.456727046,0.617555556,,1,"1,160,000",0.35,,,,,,,
693,-0.301227111,0.626444444,,1,"1,160,000",0.4,,,,,,,
694,-0.223910383,0.640666667,,1,"1,160,000",0.45,,,,,,,
695,-0.212130392,0.651111111,,1,"1,160,000",0.5,,,,,,,
696,-0.595074867,0.586666667,,1,"1,170,000",0.25,,,,,,,
697,-0.558942988,0.591333333,,1,"1,170,000",0.3,,,,,,,
698,-0.395244254,0.613777778,,1,"1,170,000",0.35,,,,,,,
699,-0.366707492,0.628444444,,1,"1,170,000",0.4,,,,,,,
700,-0.205697141,0.645555556,,1,"1,170,000",0.45,,,,,,,
701,-0.191787011,0.654,,1,"1,170,000",0.5,,,,,,,
702,-0.571212437,0.588222222,,1,"1,180,000",0.25,,,,,,,
703,-0.469134347,0.593555556,,1,"1,180,000",0.3,,,,,,,
704,-0.388328151,0.610888889,,1,"1,180,000",0.35,,,,,,,
705,-0.316060699,0.633777778,,1,"1,180,000",0.4,,,,,,,
706,-0.209651707,0.638222222,,1,"1,180,000",0.45,,,,,,,
707,-0.212831975,0.653777778,,1,"1,180,000",0.5,,,,,,,
708,-0.624781182,0.583333333,,1,"1,190,000",0.25,,,,,,,
709,-0.491426545,0.591777778,,1,"1,190,000",0.3,,,,,,,
710,-0.421872668,0.615555556,,1,"1,190,000",0.35,,,,,,,
711,-0.328865381,0.634444444,,1,"1,190,000",0.4,,,,,,,
712,-0.160530112,0.637333333,,1,"1,190,000",0.45,,,,,,,
713,-0.176747289,0.649111111,,1,"1,190,000",0.5,,,,,,,
714,-0.647203592,0.583333333,,1,"1,200,000",0.25,,,,,,,
715,-0.547837248,0.592666667,,1,"1,200,000",0.3,,,,,,,
716,-0.41173987,0.607333333,,1,"1,200,000",0.35,,,,,,,
717,-0.327933943,0.625777778,,1,"1,200,000",0.4,,,,,,,
718,-0.199927204,0.644444444,,1,"1,200,000",0.45,,,,,,,
719,-0.196637943,0.650666667,,1,"1,200,000",0.5,,,,,,,
720,-0.610788893,0.582888889,,1,"1,210,000",0.25,,,,,,,
721,-0.499958226,0.594444444,,1,"1,210,000",0.3,,,,,,,
722,-0.411689432,0.608444444,,1,"1,210,000",0.35,,,,,,,
723,-0.355773143,0.625111111,,1,"1,210,000",0.4,,,,,,,
724,-0.168429283,0.648,,1,"1,210,000",0.45,,,,,,,
725,-0.170722075,0.653555556,,1,"1,210,000",0.5,,,,,,,
726,-0.6426423,0.583111111,,1,"1,220,000",0.25,,,,,,,
727,-0.476238224,0.592222222,,1,"1,220,000",0.3,,,,,,,
728,-0.414806493,0.611777778,,1,"1,220,000",0.35,,,,,,,
729,-0.325265987,0.621111111,,1,"1,220,000",0.4,,,,,,,
730,-0.19704018,0.638,,1,"1,220,000",0.45,,,,,,,
731,-0.197303401,0.657333333,,1,"1,220,000",0.5,,,,,,,
732,-0.598405892,0.581777778,,1,"1,230,000",0.25,,,,,,,
733,-0.437319049,0.592444444,,1,"1,230,000",0.3,,,,,,,
734,-0.361717351,0.612444444,,1,"1,230,000",0.35,,,,,,,
735,-0.333786664,0.620666667,,1,"1,230,000",0.4,,,,,,,
736,-0.139201868,0.639111111,,1,"1,230,000",0.45,,,,,,,
737,-0.18400287,0.649333333,,1,"1,230,000",0.5,,,,,,,
738,-0.561764865,0.584444444,,1,"1,240,000",0.25,,,,,,,
739,-0.544669129,0.595111111,,1,"1,240,000",0.3,,,,,,,
740,-0.447336208,0.612,,1,"1,240,000",0.35,,,,,,,
741,-0.337440617,0.626888889,,1,"1,240,000",0.4,,,,,,,
742,-0.178242225,0.641333333,,1,"1,240,000",0.45,,,,,,,
743,-0.136368132,0.653555556,,1,"1,240,000",0.5,,,,,,,
744,-0.621462207,0.582444444,,1,"1,250,000",0.25,,,,,,,
745,-0.507271674,0.587555556,,1,"1,250,000",0.3,,,,,,,
746,-0.4775065,0.610666667,,1,"1,250,000",0.35,,,,,,,
747,-0.309342475,0.625555556,,1,"1,250,000",0.4,,,,,,,
748,-0.160235361,0.634888889,,1,"1,250,000",0.45,,,,,,,
749,-0.157687561,0.649111111,,1,"1,250,000",0.5,,,,,,,
750,-0.60315873,0.582888889,,1,"1,260,000",0.25,,,,,,,
751,-0.513626736,0.594888889,,1,"1,260,000",0.3,,,,,,,
752,-0.424302249,0.612,,1,"1,260,000",0.35,,,,,,,
753,-0.346029254,0.631333333,,1,"1,260,000",0.4,,,,,,,
754,-0.165966977,0.639333333,,1,"1,260,000",0.45,,,,,,,
755,-0.180375624,0.658222222,,1,"1,260,000",0.5,,,,,,,
756,-0.645023478,0.583333333,,1,"1,270,000",0.25,,,,,,,
757,-0.481889743,0.594,,1,"1,270,000",0.3,,,,,,,
758,-0.408475575,0.616444444,,1,"1,270,000",0.35,,,,,,,
759,-0.329520442,0.621333333,,1,"1,270,000",0.4,,,,,,,
760,-0.194682724,0.638888889,,1,"1,270,000",0.45,,,,,,,
761,-0.170600184,0.650888889,,1,"1,270,000",0.5,,,,,,,
762,-0.62472287,0.577555556,,1,"1,280,000",0.25,,,,,,,
763,-0.482706695,0.582444444,,1,"1,280,000",0.3,,,,,,,
764,-0.387555491,0.615555556,,1,"1,280,000",0.35,,,,,,,
765,-0.333916282,0.622666667,,1,"1,280,000",0.4,,,,,,,
766,-0.157209773,0.64,,1,"1,280,000",0.45,,,,,,,
767,-0.187856718,0.659555556,,1,"1,280,000",0.5,,,,,,,
768,-0.612556355,0.586444444,,1,"1,290,000",0.25,,,,,,,
769,-0.484952484,0.591555556,,1,"1,290,000",0.3,,,,,,,
770,-0.421036169,0.610222222,,1,"1,290,000",0.35,,,,,,,
771,-0.284967836,0.634,,1,"1,290,000",0.4,,,,,,,
772,-0.228109597,0.640888889,,1,"1,290,000",0.45,,,,,,,
773,-0.199072466,0.655111111,,1,"1,290,000",0.5,,,,,,,
774,-0.615156764,0.575111111,,1,"1,300,000",0.25,,,,,,,
775,-0.513045847,0.596,,1,"1,300,000",0.3,,,,,,,
776,-0.442860736,0.613333333,,1,"1,300,000",0.35,,,,,,,
777,-0.344145093,0.625333333,,1,"1,300,000",0.4,,,,,,,
778,-0.16396043,0.634888889,,1,"1,300,000",0.45,,,,,,,
779,-0.152311757,0.656,,1,"1,300,000",0.5,,,,,,,
780,-0.577700384,0.582222222,,1,"1,310,000",0.25,,,,,,,
781,-0.527648728,0.594,,1,"1,310,000",0.3,,,,,,,
782,-0.428180158,0.609111111,,1,"1,310,000",0.35,,,,,,,
783,-0.34415009,0.628444444,,1,"1,310,000",0.4,,,,,,,
784,-0.160907886,0.638,,1,"1,310,000",0.45,,,,,,,
785,-0.133930146,0.654666667,,1,"1,310,000",0.5,,,,,,,
786,-0.621493593,0.581555556,,1,"1,320,000",0.25,,,,,,,
787,-0.498583306,0.591777778,,1,"1,320,000",0.3,,,,,,,
788,-0.386118509,0.617111111,,1,"1,320,000",0.35,,,,,,,
789,-0.330076424,0.624888889,,1,"1,320,000",0.4,,,,,,,
790,-0.200280554,0.642666667,,1,"1,320,000",0.45,,,,,,,
791,-0.20106373,0.65,,1,"1,320,000",0.5,,,,,,,
792,-0.662097182,0.579555556,,1,"1,330,000",0.25,,,,,,,
793,-0.559292949,0.589111111,,1,"1,330,000",0.3,,,,,,,
794,-0.466354751,0.606,,1,"1,330,000",0.35,,,,,,,
795,-0.351280336,0.626888889,,1,"1,330,000",0.4,,,,,,,
796,-0.190932118,0.645333333,,1,"1,330,000",0.45,,,,,,,
797,-0.174590139,0.649111111,,1,"1,330,000",0.5,,,,,,,
798,-0.623813842,0.588444444,,1,"1,340,000",0.25,,,,,,,
799,-0.543020795,0.591111111,,1,"1,340,000",0.3,,,,,,,
800,-0.407678535,0.608888889,,1,"1,340,000",0.35,,,,,,,
801,-0.366715744,0.628444444,,1,"1,340,000",0.4,,,,,,,
802,-0.177303281,0.641333333,,1,"1,340,000",0.45,,,,,,,
803,-0.137549474,0.656222222,,1,"1,340,000",0.5,,,,,,,
804,-0.627083074,0.584222222,,1,"1,350,000",0.25,,,,,,,
805,-0.524814416,0.593333333,,1,"1,350,000",0.3,,,,,,,
806,-0.390971461,0.615777778,,1,"1,350,000",0.35,,,,,,,
807,-0.329673648,0.629333333,,1,"1,350,000",0.4,,,,,,,
808,-0.191957253,0.643555556,,1,"1,350,000",0.45,,,,,,,
809,-0.143827311,0.653777778,,1,"1,350,000",0.5,,,,,,,
